order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_date,delivery_date,total_amount,promotion_id,shipping_city,shipping_zip
1945,362,2024-01-29,Delivered,Debit Card,5065 Park Rd,2024-01-31,2024-02-01,161.96,,Columbus,74437
1946,849,2022-07-14,Processing,Google Pay,2145 Main St,,,208.42,,San Jose,14370
1947,242,2023-07-22,Delivered,PayPal,8105 First St,2023-07-23,2023-07-27,554.05,,Phoenix,32050
1948,932,2023-06-22,Delivered,PayPal,1741 Main St,2023-06-24,2023-06-26,0,,Fort Worth,62665
1949,321,2024-05-18,Cancelled,Apple Pay,5261 First St,,,135.14,,Phoenix,52762
1950,597,2023-01-10,Shipped,PayPal,926 Main St,2023-01-11,,1374.17,,Charlotte,17051
1951,690,2023-07-13,Pending,PayPal,4578 First St,,,0,,San Antonio,82851
1952,260,2022-12-17,Shipped,Google Pay,6999 Park Rd,2022-12-18,,0,,Phoenix,20082
1953,619,2023-12-30,Delivered,Google Pay,2844 Main St,2024-01-01,2024-01-02,20.41,,Phoenix,88333
1954,652,2023-04-17,Delivered,Debit Card,6961 Main St,2023-04-18,2023-04-24,222.26,,Philadelphia,40885
1955,688,2024-04-02,Cancelled,PayPal,7378 First St,,,264.82,,Houston,47831
1956,144,2023-09-28,Pending,Apple Pay,9833 Second Ave,,,171.65,,San Jose,70648
1957,671,2022-04-20,Delivered,Google Pay,3793 Park Rd,2022-04-21,2022-04-25,0,,Fort Worth,45043
1958,813,2023-02-21,Shipped,Apple Pay,3583 First St,2023-02-23,,0,,Los Angeles,14273
1959,126,2023-12-10,Pending,Credit Card,942 Park Rd,,,0,,Columbus,50953
1960,873,2023-10-19,Delivered,Apple Pay,3930 Park Rd,2023-10-22,2023-10-24,0,,San Diego,19946
1961,23,2020-10-08,Pending,Debit Card,9116 Main St,,,273.5,,San Diego,95477
1962,475,2022-09-20,Cancelled,Debit Card,1577 Second Ave,,,179.22,,Charlotte,83284
1963,28,2024-04-14,Processing,Credit Card,1443 First St,,,321.95,,San Jose,86503
1964,390,2023-11-22,Pending,PayPal,6995 Main St,,,6571.72,,Phoenix,78197
1965,745,2024-03-01,Delivered,Apple Pay,3957 Park Rd,2024-03-02,2024-03-06,907.72,,Charlotte,31001
1966,377,2023-02-28,Delivered,PayPal,1699 First St,2023-03-01,2023-03-08,3537.06,,Phoenix,43902
1967,733,2023-10-21,Delivered,Debit Card,9375 Main St,2023-10-22,2023-10-25,770.55,,Charlotte,36299
1968,426,2022-01-19,Cancelled,Apple Pay,1606 Park Rd,,,0,,San Antonio,37964
1969,398,2021-11-11,Delivered,Credit Card,7009 Oak Ave,2021-11-13,2021-11-17,95.98,,Fort Worth,27368
1970,692,2022-01-27,Delivered,Credit Card,140 Oak Ave,2022-01-29,2022-01-31,328.99,,Fort Worth,49343
1971,714,2023-05-11,Delivered,Debit Card,6723 Main St,2023-05-14,2023-05-21,3409.91,,San Jose,65666
1972,409,2024-02-26,Delivered,Debit Card,8652 Park Rd,2024-02-27,2024-03-01,1912.03,,Dallas,23935
1973,817,2023-02-05,Delivered,Apple Pay,7511 Park Rd,2023-02-07,2023-02-08,748.53,,San Jose,72289
1974,347,2022-09-20,Delivered,Credit Card,6251 Oak Ave,2022-09-21,2022-09-24,239,,Chicago,81702
1975,762,2024-03-02,Delivered,Debit Card,8149 Oak Ave,2024-03-04,2024-03-10,239,,Philadelphia,96169
1976,647,2023-08-12,Delivered,Apple Pay,2079 Second Ave,2023-08-13,2023-08-18,631.5,,Philadelphia,28000
1977,848,2024-02-02,Delivered,Apple Pay,991 Park Rd,2024-02-04,2024-02-07,0,,Columbus,41030
1978,836,2021-04-24,Delivered,Google Pay,6535 Second Ave,2021-04-26,2021-04-27,1808.01,,Fort Worth,95078
1979,745,2023-08-29,Delivered,Google Pay,3957 Park Rd,2023-08-31,2023-09-07,232.97,,Charlotte,31001
1980,890,2024-03-24,Delivered,Google Pay,6402 Oak Ave,2024-03-26,2024-04-02,3191.22,,San Diego,84529
1981,797,2023-02-26,Delivered,Debit Card,3407 First St,2023-02-27,2023-03-05,334.75,,Columbus,10863
1982,143,2023-06-16,Processing,Debit Card,7665 First St,,,920.34,,Phoenix,17456
1983,218,2024-02-03,Pending,Apple Pay,5195 Main St,,,1249.6,,Charlotte,48671
1984,592,2020-08-19,Delivered,Google Pay,8658 Main St,2020-08-21,2020-08-26,310.54,,San Antonio,50760
1985,645,2023-09-04,Cancelled,Debit Card,2238 Main St,,,175.77,,Jacksonville,92924
1986,52,2022-02-22,Shipped,Debit Card,4551 Park Rd,2022-02-24,,13028.44,,Houston,80798
1987,573,2023-08-29,Processing,Apple Pay,7614 First St,,,398.65,,New York,81237
1988,35,2022-07-18,Delivered,Credit Card,258 Main St,2022-07-19,2022-07-21,259.12,,Dallas,29536
1989,47,2023-04-05,Delivered,PayPal,500 Main St,2023-04-07,2023-04-14,514.93,,Chicago,72277
1990,101,2024-03-22,Delivered,PayPal,7722 Park Rd,2024-03-24,2024-03-26,443.72,,Charlotte,81643
1991,492,2022-08-06,Delivered,Apple Pay,1677 First St,2022-08-07,2022-08-08,77.4,,San Diego,44048
1992,842,2022-10-30,Delivered,Credit Card,4353 Second Ave,2022-11-02,2022-11-09,481.77,,Chicago,78561
1993,952,2022-10-12,Processing,Google Pay,5645 Second Ave,,,147.78,,Austin,29473
1994,409,2024-04-13,Delivered,Credit Card,8652 Park Rd,2024-04-16,2024-04-21,0,,Dallas,23935
1995,18,2023-05-21,Processing,Debit Card,3781 Main St,,,508.88,,Houston,12757
1996,767,2020-08-11,Delivered,PayPal,6220 Second Ave,2020-08-13,2020-08-15,0,,San Antonio,52406
1997,605,2023-03-25,Delivered,PayPal,9802 Second Ave,2023-03-28,2023-04-04,0,,Los Angeles,52647
1998,443,2024-05-10,Delivered,Debit Card,3729 First St,2024-05-13,2024-05-20,1596.03,,Fort Worth,57118
1999,349,2021-09-11,Delivered,Apple Pay,4712 Park Rd,2021-09-13,2021-09-18,172.96,,Phoenix,22571
2000,226,2024-01-05,Pending,Apple Pay,5797 Main St,,,1670.46,,Chicago,80419
2001,92,2023-08-04,Shipped,PayPal,2534 First St,2023-08-05,,144.04,,Columbus,73483
2002,608,2024-05-20,Processing,Credit Card,5287 Park Rd,,,7663.99,,Austin,99071
2003,998,2020-08-31,Shipped,PayPal,7403 Main St,2020-09-01,,1375.66,,Houston,81641
2004,792,2024-01-06,Shipped,PayPal,4373 Park Rd,2024-01-09,,7441.21,,Charlotte,30788
2005,697,2023-11-25,Delivered,Credit Card,5385 Park Rd,2023-11-26,2023-11-28,8468.51,,Dallas,49462
2006,171,2022-09-21,Delivered,Google Pay,7405 Second Ave,2022-09-22,2022-09-25,400.88,,Phoenix,31842
2007,353,2023-11-20,Pending,Debit Card,4415 Oak Ave,,,231.93,,San Diego,83956
2008,936,2022-12-19,Processing,Google Pay,9469 Second Ave,,,0,,Charlotte,26759
2009,199,2022-10-05,Processing,Credit Card,8125 Second Ave,,,959.19,,Dallas,72245
2010,309,2022-08-27,Shipped,Debit Card,4347 Oak Ave,2022-08-30,,363.72,,Fort Worth,26637
2011,740,2023-06-04,Delivered,Google Pay,5234 Park Rd,2023-06-07,2023-06-14,260.7,,Fort Worth,61111
2012,8,2021-07-25,Processing,PayPal,5413 Main St,,,111.26,,Austin,14207
2013,582,2023-07-01,Delivered,Apple Pay,2032 Oak Ave,2023-07-02,2023-07-05,929.34,,Austin,64346
2014,891,2024-04-23,Processing,Credit Card,8910 Park Rd,,,1332.72,,Charlotte,18748
2015,299,2024-03-21,Delivered,Apple Pay,5853 Oak Ave,2024-03-24,2024-03-31,80.74,,San Diego,29840
2016,286,2024-04-09,Delivered,Apple Pay,2381 Oak Ave,2024-04-12,2024-04-13,2824.24,,Chicago,17780
2017,938,2021-10-09,Delivered,Google Pay,7225 Main St,2021-10-11,2021-10-17,1404.09,,Los Angeles,52795
2018,98,2021-03-21,Delivered,Google Pay,1746 First St,2021-03-23,2021-03-24,0,,Los Angeles,49251
2019,434,2024-05-20,Shipped,Apple Pay,9694 Main St,2024-05-23,,24.29,,Fort Worth,19514
2020,241,2024-02-26,Delivered,Credit Card,2597 Oak Ave,2024-02-28,2024-02-29,401.97,,Phoenix,40149
2021,354,2023-03-19,Shipped,PayPal,9762 Oak Ave,2023-03-21,,836.04,,San Antonio,17993
2022,297,2023-04-22,Delivered,Credit Card,7019 Oak Ave,2023-04-23,2023-04-29,198.05,,Columbus,19283
2023,203,2022-12-22,Delivered,Google Pay,1120 Oak Ave,2022-12-23,2022-12-28,199.8,,Columbus,37176
2024,287,2024-02-28,Delivered,Credit Card,4894 Park Rd,2024-03-01,2024-03-06,139.18,,Philadelphia,45041
2025,886,2023-09-30,Processing,Apple Pay,3469 Park Rd,,,379.8,,Columbus,97135
2026,745,2021-06-30,Delivered,Apple Pay,3957 Park Rd,2021-07-02,2021-07-03,12.06,,Charlotte,31001
2027,897,2021-10-21,Delivered,Google Pay,664 Second Ave,2021-10-24,2021-10-30,71,,Jacksonville,67941
2028,831,2023-07-05,Delivered,Debit Card,8000 Park Rd,2023-07-07,2023-07-14,215.65,,New York,42884
2029,661,2023-04-14,Delivered,Google Pay,2884 Second Ave,2023-04-17,2023-04-22,1001.43,,Fort Worth,40107
2030,104,2023-06-12,Shipped,Credit Card,8238 Park Rd,2023-06-14,,898.69,,Charlotte,89569
2031,508,2023-10-08,Shipped,Debit Card,1221 Oak Ave,2023-10-10,,194.06,,Columbus,47957
2032,956,2022-05-22,Delivered,Credit Card,8906 Oak Ave,2022-05-24,2022-05-29,164.57,,Los Angeles,12588
2033,792,2023-10-20,Shipped,Google Pay,4373 Park Rd,2023-10-22,,137.96,,Charlotte,30788
2034,141,2023-03-08,Delivered,PayPal,8195 First St,2023-03-11,2023-03-16,741.83,,Chicago,85952
2035,331,2022-09-29,Delivered,Credit Card,4683 First St,2022-10-02,2022-10-03,723.57,,Los Angeles,64949
2036,933,2023-01-04,Delivered,PayPal,4172 Park Rd,2023-01-07,2023-01-14,8079.69,,Jacksonville,91048
2037,697,2023-12-23,Delivered,Apple Pay,5385 Park Rd,2023-12-24,2023-12-26,0,,Dallas,49462
2038,697,2023-12-21,Shipped,Apple Pay,5385 Park Rd,2023-12-22,,218.81,,Dallas,49462
2039,627,2023-09-17,Delivered,Apple Pay,7174 Second Ave,2023-09-19,2023-09-24,697.54,,Columbus,45728
2040,970,2024-02-09,Delivered,Apple Pay,5310 First St,2024-02-11,2024-02-14,481.6,,Chicago,55242
2041,278,2024-05-23,Delivered,Apple Pay,4008 Park Rd,2024-05-25,2024-06-01,195.44,,Los Angeles,33992
2042,756,2024-03-23,Delivered,Google Pay,4168 Park Rd,2024-03-24,2024-03-28,241.3,,Charlotte,99688
2043,28,2023-11-08,Shipped,Debit Card,1443 First St,2023-11-10,,30.28,,San Jose,86503
2044,103,2020-08-16,Delivered,Apple Pay,4947 Park Rd,2020-08-19,2020-08-20,470.31,,San Jose,96275
2045,473,2022-08-16,Delivered,Credit Card,3895 Second Ave,2022-08-18,2022-08-19,926.44,,Dallas,98345
2046,876,2023-01-10,Delivered,PayPal,4378 Main St,2023-01-11,2023-01-13,218.3,,Charlotte,46942
2047,185,2021-03-22,Cancelled,Google Pay,9613 Oak Ave,,,0,,San Jose,96341
2048,324,2022-08-27,Delivered,Debit Card,9984 Main St,2022-08-28,2022-08-31,2869.75,,Columbus,52964
2049,989,2021-09-05,Delivered,Debit Card,2598 Second Ave,2021-09-06,2021-09-11,568.97,,Houston,42698
2050,633,2023-03-04,Delivered,Credit Card,2753 Main St,2023-03-06,2023-03-11,449.74,,Phoenix,18177
2051,742,2023-12-26,Pending,PayPal,7043 First St,,,745.17,,Dallas,42289
2052,587,2021-06-09,Delivered,Credit Card,5893 Main St,2021-06-12,2021-06-19,480.94,,Fort Worth,46760
2053,320,2020-07-04,Delivered,Debit Card,2287 First St,2020-07-05,2020-07-06,80.44,,Dallas,87580
2054,530,2021-02-24,Delivered,Apple Pay,7615 First St,2021-02-25,2021-03-01,752.46,,Austin,31864
2055,759,2024-02-23,Delivered,Apple Pay,6176 Oak Ave,2024-02-26,2024-03-02,1335.44,,San Antonio,15390
2056,135,2024-02-11,Shipped,Debit Card,3870 Second Ave,2024-02-14,,211.89,,Jacksonville,97562
2057,385,2021-08-30,Delivered,PayPal,5115 Oak Ave,2021-09-02,2021-09-09,0,,San Jose,15992
2058,212,2022-04-11,Delivered,Credit Card,8216 Oak Ave,2022-04-12,2022-04-13,380.92,,Fort Worth,14910
2059,185,2022-10-15,Pending,Credit Card,9613 Oak Ave,,,823.62,,San Jose,96341
2060,392,2024-02-15,Delivered,PayPal,5964 First St,2024-02-17,2024-02-21,136.22,,Houston,31020
2061,51,2023-10-17,Delivered,Apple Pay,4346 Oak Ave,2023-10-20,2023-10-27,244.35,,San Diego,46347
2062,197,2020-11-26,Delivered,PayPal,759 Main St,2020-11-27,2020-12-02,3683.11,,Dallas,27961
2063,446,2023-04-06,Delivered,Google Pay,700 Second Ave,2023-04-07,2023-04-09,380.84,,Charlotte,81233
2064,359,2020-12-29,Delivered,Credit Card,1830 Second Ave,2020-12-31,2021-01-03,658.37,,Charlotte,47498
2065,928,2020-12-01,Shipped,Google Pay,1152 Park Rd,2020-12-03,,0,,Phoenix,86761
2066,701,2024-04-30,Delivered,PayPal,7340 Second Ave,2024-05-02,2024-05-05,1091.44,,Columbus,54832
2067,654,2021-11-09,Delivered,Google Pay,7872 First St,2021-11-12,2021-11-13,362.65,,Austin,30940
2068,991,2022-10-21,Shipped,Apple Pay,2267 First St,2022-10-24,,105.9,,Los Angeles,45895
2069,534,2021-04-23,Shipped,Apple Pay,5020 Oak Ave,2021-04-25,,51.78,,New York,51275
2070,689,2023-09-13,Delivered,Apple Pay,3504 Park Rd,2023-09-15,2023-09-22,1801.75,,Chicago,78852
2071,565,2023-11-16,Processing,PayPal,1891 First St,,,5170.81,,Dallas,15559
2072,84,2022-10-26,Delivered,Debit Card,8156 Main St,2022-10-27,2022-10-31,2329.12,,Austin,55607
2073,782,2022-11-14,Delivered,PayPal,539 Oak Ave,2022-11-16,2022-11-17,5601.47,,Columbus,95016
2074,446,2023-08-13,Delivered,Google Pay,700 Second Ave,2023-08-16,2023-08-20,143.4,,Charlotte,81233
2075,796,2023-06-26,Delivered,Debit Card,4886 First St,2023-06-29,2023-06-30,1604.62,,Jacksonville,75325
2076,777,2021-01-03,Delivered,Google Pay,4275 Second Ave,2021-01-05,2021-01-07,886.73,,Philadelphia,75987
2077,762,2023-02-21,Delivered,Credit Card,8149 Oak Ave,2023-02-23,2023-02-26,211.12,,Philadelphia,96169
2078,399,2023-11-08,Delivered,Apple Pay,6321 Park Rd,2023-11-10,2023-11-16,159.24,,Chicago,13777
2079,17,2024-02-16,Delivered,Debit Card,8935 Oak Ave,2024-02-17,2024-02-22,107.59,,Houston,50857
2080,922,2023-11-03,Shipped,Google Pay,9703 Main St,2023-11-05,,8351.02,,San Antonio,34749
2081,58,2023-06-30,Cancelled,Apple Pay,6311 Park Rd,,,2327.55,,Philadelphia,43065
2082,346,2021-03-25,Delivered,Apple Pay,7493 Main St,2021-03-27,2021-03-28,161.48,,Chicago,48654
2083,611,2023-02-12,Delivered,Apple Pay,2941 First St,2023-02-13,2023-02-14,513.8,,Houston,34671
2084,285,2024-04-26,Delivered,Debit Card,1525 First St,2024-04-29,2024-05-01,183.94,,Philadelphia,41056
2085,197,2022-11-25,Delivered,PayPal,759 Main St,2022-11-28,2022-11-30,647.55,,Dallas,27961
2086,226,2022-03-03,Delivered,Apple Pay,5797 Main St,2022-03-05,2022-03-09,1720.73,,Chicago,80419
2087,845,2024-02-20,Processing,Google Pay,5281 Main St,,,287.77,,San Diego,35507
2088,984,2021-06-27,Shipped,Apple Pay,7298 Oak Ave,2021-06-30,,1769.26,,San Diego,56365
2089,445,2024-02-26,Delivered,Credit Card,1352 Main St,2024-02-28,2024-03-04,31.71,,Jacksonville,76476
2090,915,2023-11-28,Delivered,PayPal,1463 Park Rd,2023-12-01,2023-12-02,849.12,,Columbus,80411
2091,483,2023-02-19,Delivered,Google Pay,208 Second Ave,2023-02-22,2023-02-26,273.5,,San Jose,73214
2092,429,2023-05-21,Shipped,PayPal,8435 First St,2023-05-24,,157.21,,Dallas,15747
2093,163,2024-03-17,Delivered,Credit Card,1502 Second Ave,2024-03-18,2024-03-21,5463.12,,Chicago,18870
2094,485,2023-10-17,Delivered,Google Pay,8959 Main St,2023-10-20,2023-10-25,804.49,,San Diego,55519
2095,653,2023-09-19,Delivered,Credit Card,3692 First St,2023-09-22,2023-09-26,878.03,,Dallas,96419
2096,543,2023-03-13,Delivered,PayPal,8689 Oak Ave,2023-03-15,2023-03-19,385.4,,Dallas,19390
2097,729,2021-04-26,Delivered,PayPal,9496 First St,2021-04-29,2021-05-05,1641.46,,Phoenix,91863
2098,879,2023-01-10,Delivered,Google Pay,2376 Second Ave,2023-01-13,2023-01-17,1470,,Philadelphia,50051
2099,762,2023-12-14,Delivered,PayPal,8149 Oak Ave,2023-12-16,2023-12-22,19.61,,Philadelphia,96169
2100,982,2023-11-07,Shipped,Credit Card,1488 Second Ave,2023-11-09,,557.19,,Houston,30147
2101,961,2023-08-15,Delivered,Google Pay,5227 Second Ave,2023-08-16,2023-08-18,21.44,,Jacksonville,89452
2102,839,2023-11-14,Processing,Debit Card,1574 Second Ave,,,1838.54,,Houston,49738
2103,471,2024-02-11,Shipped,Debit Card,6396 First St,2024-02-13,,0,,Jacksonville,96006
2104,783,2023-11-17,Delivered,Debit Card,1510 Park Rd,2023-11-18,2023-11-19,483.82,,Houston,29420
2105,980,2021-03-08,Delivered,Credit Card,5094 Second Ave,2021-03-09,2021-03-13,476.4,,Houston,70693
2106,196,2022-05-23,Delivered,PayPal,1684 First St,2022-05-25,2022-06-01,251.44,,Chicago,54444
2107,393,2023-09-22,Delivered,Credit Card,3942 Main St,2023-09-24,2023-09-29,1277.65,,Philadelphia,98032
2108,655,2023-05-06,Processing,Debit Card,7524 Main St,,,1070.03,,Philadelphia,16875
2109,91,2022-06-27,Delivered,Google Pay,1243 Park Rd,2022-06-28,2022-07-03,470.65,,Columbus,54548
2110,425,2023-04-27,Processing,PayPal,5307 Second Ave,,,485.15,,Los Angeles,34100
2111,220,2024-05-02,Delivered,Credit Card,7419 Second Ave,2024-05-05,2024-05-07,360.93,,Dallas,57419
2112,876,2022-09-24,Shipped,Apple Pay,4378 Main St,2022-09-25,,9103.91,,Charlotte,46942
2113,128,2024-04-03,Pending,Google Pay,4481 Main St,,,403.49,,San Jose,45818
2114,492,2024-04-12,Delivered,Debit Card,1677 First St,2024-04-13,2024-04-14,2896.14,,San Diego,44048
2115,544,2024-02-22,Delivered,Google Pay,6876 First St,2024-02-25,2024-03-03,5475.87,,Austin,55653
2116,516,2021-06-10,Processing,PayPal,2060 First St,,,97.16,,San Jose,11170
2117,953,2023-12-02,Delivered,Credit Card,9867 Oak Ave,2023-12-04,2023-12-08,6099.6,,Phoenix,59200
2118,632,2023-10-16,Delivered,Credit Card,4926 First St,2023-10-17,2023-10-24,352.98,,Phoenix,19924
2119,871,2023-10-04,Delivered,Credit Card,1476 Park Rd,2023-10-05,2023-10-07,119.28,,Fort Worth,78002
2120,459,2023-11-15,Delivered,Credit Card,7529 Second Ave,2023-11-17,2023-11-24,49.67,,Charlotte,19023
2121,625,2023-03-26,Delivered,Google Pay,7903 Second Ave,2023-03-27,2023-03-30,5101.34,,Phoenix,59781
2122,616,2021-11-28,Shipped,Apple Pay,7989 Main St,2021-11-30,,0,,San Jose,78997
2123,725,2022-03-23,Shipped,Apple Pay,1491 Main St,2022-03-25,,236.4,,San Jose,25003
2124,765,2023-12-20,Shipped,Apple Pay,8435 Park Rd,2023-12-21,,6.41,,Jacksonville,96918
2125,305,2022-10-11,Delivered,Debit Card,4793 Second Ave,2022-10-13,2022-10-17,205.29,,Dallas,65518
2126,927,2024-04-17,Pending,Debit Card,6797 First St,,,707.76,,Phoenix,91844
2127,31,2024-01-14,Pending,Apple Pay,4769 Oak Ave,,,0,,Philadelphia,81200
2128,325,2022-10-19,Shipped,PayPal,4996 Park Rd,2022-10-20,,0,,New York,14073
2129,193,2024-02-15,Processing,Google Pay,8208 Second Ave,,,0,,Phoenix,98148
2130,992,2022-11-25,Delivered,Apple Pay,934 First St,2022-11-26,2022-11-28,1375.82,,Columbus,78809
2131,659,2022-05-26,Cancelled,Apple Pay,3281 Park Rd,,,3544.14,,San Diego,36504
2132,660,2023-01-29,Delivered,Google Pay,1920 First St,2023-01-30,2023-02-01,2534.57,,Chicago,64817
2133,894,2023-11-04,Delivered,Credit Card,2336 Park Rd,2023-11-05,2023-11-08,0,,Jacksonville,70849
2134,933,2023-05-16,Cancelled,Google Pay,4172 Park Rd,,,50.42,,Jacksonville,91048
2135,481,2023-12-02,Processing,Apple Pay,3680 Second Ave,,,4966.58,,Philadelphia,33957
2136,26,2024-04-23,Delivered,PayPal,5238 Main St,2024-04-25,2024-05-01,558.97,,New York,86569
2137,338,2021-04-18,Delivered,PayPal,3007 Park Rd,2021-04-19,2021-04-24,5171.96,,Philadelphia,12872
2138,213,2023-10-08,Cancelled,Google Pay,9001 Second Ave,,,101.67,,San Diego,27589
2139,944,2023-12-21,Shipped,Google Pay,2470 Park Rd,2023-12-24,,0,,Philadelphia,75514
2140,483,2022-05-02,Pending,Credit Card,208 Second Ave,,,207.16,,San Jose,73214
2141,444,2023-10-27,Delivered,Credit Card,9138 Main St,2023-10-29,2023-11-01,327.01,,San Diego,94613
2142,887,2023-06-25,Delivered,Apple Pay,7619 Park Rd,2023-06-27,2023-07-04,0,,Dallas,10975
2143,810,2022-06-12,Shipped,Credit Card,1611 Main St,2022-06-15,,115,,Los Angeles,27047
2144,298,2021-05-07,Delivered,Credit Card,6122 Park Rd,2021-05-08,2021-05-13,397.71,,Philadelphia,60164
2145,312,2021-03-06,Shipped,PayPal,8436 Main St,2021-03-07,,999.14,,Jacksonville,11610
2146,109,2022-04-14,Delivered,Credit Card,6342 Park Rd,2022-04-15,2022-04-20,0,,San Jose,98452
2147,370,2023-10-07,Shipped,Credit Card,2267 Oak Ave,2023-10-10,,0,,San Diego,11109
2148,810,2024-01-09,Shipped,PayPal,1611 Main St,2024-01-10,,0,,Los Angeles,27047
2149,847,2021-03-20,Shipped,Credit Card,7963 First St,2021-03-21,,524.72,,New York,87664
2150,698,2022-07-09,Shipped,Credit Card,2343 Second Ave,2022-07-10,,0,,New York,58891
2151,796,2023-04-09,Delivered,PayPal,4886 First St,2023-04-12,2023-04-19,0,,Jacksonville,75325
2152,779,2022-12-20,Delivered,Google Pay,3166 Oak Ave,2022-12-21,2022-12-22,239.24,,Philadelphia,20252
2153,58,2024-05-29,Shipped,PayPal,6311 Park Rd,2024-05-31,,609.42,,Philadelphia,43065
2154,469,2024-02-21,Delivered,Debit Card,9120 Second Ave,2024-02-24,2024-02-25,516,,Fort Worth,99727
2155,667,2024-02-01,Delivered,Google Pay,7707 Main St,2024-02-04,2024-02-11,1293.65,,Austin,19266
2156,220,2024-02-23,Delivered,Debit Card,7419 Second Ave,2024-02-24,2024-02-29,1498.36,,Dallas,57419
2157,724,2024-02-14,Delivered,PayPal,7114 Park Rd,2024-02-15,2024-02-17,433.85,,Los Angeles,63992
2158,713,2022-12-09,Delivered,Apple Pay,2448 First St,2022-12-10,2022-12-15,404.1,,Los Angeles,87405
2159,55,2021-12-23,Pending,Google Pay,9047 Second Ave,,,75.95,,Dallas,73993
2160,780,2023-09-19,Delivered,Google Pay,317 Oak Ave,2023-09-22,2023-09-28,82.8,,Los Angeles,72537
2161,9,2023-12-06,Processing,PayPal,8279 First St,,,318.26,,Houston,70142
2162,858,2023-12-15,Shipped,Google Pay,5009 First St,2023-12-16,,7775.18,,San Jose,31270
2163,82,2021-12-20,Delivered,Google Pay,753 First St,2021-12-22,2021-12-29,1166.17,,San Jose,89129
2164,997,2022-09-10,Delivered,Google Pay,9673 First St,2022-09-13,2022-09-18,0,,Houston,23941
2165,407,2022-12-04,Cancelled,Credit Card,989 Oak Ave,,,178.3,,Philadelphia,53512
2166,233,2024-01-03,Shipped,Apple Pay,8692 Park Rd,2024-01-05,,153.54,,Fort Worth,64568
2167,854,2021-05-11,Processing,Apple Pay,4083 Oak Ave,,,86.64,,Chicago,17928
2168,677,2023-06-08,Delivered,Credit Card,9086 First St,2023-06-10,2023-06-12,279.74,,Columbus,49856
2169,840,2021-03-08,Delivered,PayPal,3525 Main St,2021-03-11,2021-03-18,3649.32,,San Diego,93681
2170,22,2023-04-09,Delivered,Google Pay,3239 Oak Ave,2023-04-11,2023-04-14,2269.1,,Houston,68800
2171,203,2023-03-09,Delivered,Apple Pay,1120 Oak Ave,2023-03-10,2023-03-14,22.93,,Columbus,37176
2172,705,2023-10-25,Delivered,PayPal,3377 Oak Ave,2023-10-26,2023-10-30,1309.68,,San Jose,56076
2173,496,2022-05-30,Delivered,PayPal,5729 Oak Ave,2022-05-31,2022-06-04,84.44,,Chicago,51533
2174,589,2023-11-11,Delivered,Google Pay,3993 Park Rd,2023-11-14,2023-11-21,299.84,,Charlotte,49666
2175,744,2023-07-25,Shipped,Debit Card,2099 Second Ave,2023-07-26,,256.18,,Charlotte,67986
2176,123,2024-04-19,Pending,Google Pay,7530 First St,,,278.76,,Columbus,22463
2177,692,2023-11-10,Processing,Debit Card,140 Oak Ave,,,1294.88,,Fort Worth,49343
2178,777,2020-08-10,Pending,Google Pay,4275 Second Ave,,,0,,Philadelphia,75987
2179,614,2021-12-06,Delivered,PayPal,5921 Oak Ave,2021-12-09,2021-12-12,258.85,,San Antonio,65675
2180,846,2022-03-04,Shipped,Debit Card,7043 Main St,2022-03-05,,0,,Jacksonville,35805
2181,319,2024-03-14,Processing,PayPal,4684 Main St,,,8254.07,,Jacksonville,40339
2182,721,2021-11-27,Delivered,PayPal,6474 First St,2021-11-29,2021-11-30,144.04,,Jacksonville,84560
2183,733,2023-03-12,Shipped,Debit Card,9375 Main St,2023-03-15,,10.72,,Charlotte,36299
2184,560,2021-11-09,Delivered,Debit Card,9390 Second Ave,2021-11-10,2021-11-13,14.02,,San Jose,88166
2185,25,2024-03-29,Delivered,Apple Pay,7554 Park Rd,2024-04-01,2024-04-08,0,,Charlotte,82845
2186,826,2023-01-05,Delivered,Debit Card,6252 Main St,2023-01-07,2023-01-13,367.71,,Phoenix,36549
2187,862,2023-06-23,Delivered,PayPal,2955 Park Rd,2023-06-24,2023-06-27,379.8,,Jacksonville,42239
2188,208,2021-07-04,Shipped,Google Pay,9308 Park Rd,2021-07-05,,80.34,,Phoenix,24316
2189,260,2024-03-30,Shipped,PayPal,6999 Park Rd,2024-04-01,,0,,Phoenix,20082
2190,455,2024-05-21,Delivered,Credit Card,9779 Oak Ave,2024-05-24,2024-05-26,0,,Houston,63857
2191,64,2022-09-07,Delivered,Credit Card,2606 First St,2022-09-09,2022-09-13,1918.15,,Jacksonville,78386
2192,800,2022-11-23,Delivered,Google Pay,8576 Main St,2022-11-25,2022-12-02,48.92,,Jacksonville,54342
2193,847,2021-04-01,Cancelled,Debit Card,7963 First St,,,645.3,,New York,87664
2194,966,2024-05-24,Shipped,Google Pay,7204 First St,2024-05-27,,483.25,,Fort Worth,89116
2195,565,2023-10-08,Delivered,Google Pay,1891 First St,2023-10-10,2023-10-17,66.3,,Dallas,15559
2196,310,2024-01-13,Shipped,Google Pay,1146 Park Rd,2024-01-15,,104.39,,Dallas,85582
2197,639,2023-12-01,Shipped,PayPal,1004 Main St,2023-12-03,,639.2,,San Antonio,80074
2198,502,2022-09-21,Delivered,Google Pay,9780 Second Ave,2022-09-23,2022-09-29,410.71,,Chicago,92712
